"Date","Price","Open","High","Low","Vol.","Change %"
"10/14/2018","1.6921","1.6921","1.6921","1.6921","","-5.16%"
"10/07/2018","1.7842","1.7842","1.7842","1.7842","","-2.01%"
"09/30/2018","1.8208","1.8208","1.8208","1.8208","","-1.31%"
"09/23/2018","1.8450","1.8450","1.8450","1.8450","","-1.27%"
"09/16/2018","1.8686","1.8686","1.8686","1.8686","","1.20%"
"09/09/2018","1.8465","1.8465","1.8465","1.8465","","0.43%"
"09/02/2018","1.8387","1.8387","1.8387","1.8387","","1.74%"
"08/26/2018","1.8072","1.8072","1.8072","1.8072","","6.33%"
"08/19/2018","1.6996","1.6996","1.6996","1.6996","","4.17%"
"08/12/2018","1.6316","1.6316","1.6316","1.6316","","0.28%"
"08/05/2018","1.6271","1.6271","1.6271","1.6271","","5.02%"
"07/29/2018","1.5493","1.5493","1.5493","1.5493","","1.40%"
"07/22/2018","1.5278","1.5278","1.5278","1.5278","","0.36%"
"07/15/2018","1.5224","1.5224","1.5224","1.5224","","1.73%"
"07/08/2018","1.4965","1.4965","1.4965","1.4965","","0.68%"
"07/01/2018","1.4865","1.4865","1.4865","1.4865","","1.86%"
"06/24/2018","1.4593","1.4593","1.4593","1.4593","","-1.86%"
"06/17/2018","1.4870","1.4870","1.4870","1.4870","","1.38%"
"06/10/2018","1.4667","1.4667","1.4667","1.4667","","0.11%"
"06/03/2018","1.4651","1.4651","1.4651","1.4651","","0.28%"
"05/27/2018","1.4610","1.4610","1.4610","1.4610","","-3.13%"
"05/20/2018","1.5082","1.5082","1.5082","1.5082","","6.43%"
"05/13/2018","1.4170","1.4170","1.4170","1.4170","","1.19%"
"05/06/2018","1.4004","1.4004","1.4004","1.4004","","0.22%"
"04/29/2018","1.3974","1.3974","1.3974","1.3974","","0.99%"
"04/22/2018","1.3837","1.3837","1.3837","1.3837","","0.45%"
"04/15/2018","1.3776","1.3776","1.3776","1.3776","","-1.86%"
"04/08/2018","1.4036","1.4036","1.4036","1.4036","","2.31%"
"04/01/2018","1.3718","1.3718","1.3718","1.3718","","0.68%"
"03/25/2018","1.3626","1.3626","1.3626","1.3626","","1.79%"
"03/18/2018","1.3386","1.3386","1.3386","1.3386","","0.45%"
"03/11/2018","1.3326","1.3326","1.3326","1.3326","","1.74%"
"03/04/2018","1.3099","1.3099","1.3099","1.3099","","-0.12%"
"02/25/2018","1.3115","1.3115","1.3115","1.3115","","0.40%"
"02/18/2018","1.3063","1.3063","1.3063","1.3063","","1.06%"
"02/11/2018","1.2926","1.2926","1.2926","1.2926","","-2.03%"
"02/04/2018","1.3194","1.3194","1.3194","1.3194","","-0.19%"
"01/28/2018","1.3219","1.3219","1.3219","1.3219","","0.13%"
"01/21/2018","1.3201","1.3201","1.3201","1.3201","","-1.23%"
"01/14/2018","1.3365","1.3365","1.3365","1.3365","","-0.13%"
"01/07/2018","1.3382","1.3382","1.3382","1.3382","","0.28%"
"12/31/2017","1.3345","1.3345","1.3345","1.3345","","-0.30%"
"12/24/2017","1.3386","1.3386","1.3386","1.3386","","-0.07%"
"12/17/2017","1.3395","1.3395","1.3395","1.3395","","-0.07%"
"12/10/2017","1.3404","1.3404","1.3404","1.3404","","-0.32%"
"12/03/2017","1.3447","1.3447","1.3447","1.3447","","-1.06%"
"11/26/2017","1.3592","1.3592","1.3592","1.3592","","1.00%"
"11/19/2017","1.3457","1.3457","1.3457","1.3457","","1.37%"
"11/12/2017","1.3274","1.3274","1.3274","1.3274","","1.02%"
"11/05/2017","1.3140","1.3140","1.3140","1.3140","","-0.12%"
"10/29/2017","1.3157","1.3157","1.3157","1.3157","","1.11%"
"10/22/2017","1.3013","1.3013","1.3013","1.3013","","0.72%"
"10/15/2017","1.2920","1.2920","1.2920","1.2920","","0.51%"
"10/08/2017","1.2854","1.2854","1.2854","1.2854","","1.70%"
