LOCATION,SUBJECT,TIME,Value
GBR,NOMINAL,1991-Q2,29.02529453
GBR,NOMINAL,1991-Q3,28.98851573
GBR,NOMINAL,1991-Q4,29.0954275
GBR,NOMINAL,1992-Q1,28.82241034
GBR,NOMINAL,1992-Q2,28.12062211
GBR,NOMINAL,1992-Q3,27.67468067
GBR,NOMINAL,1992-Q4,27.01463958
GBR,NOMINAL,1993-Q1,27.26096446
GBR,NOMINAL,1993-Q2,27.45812454
GBR,NOMINAL,1993-Q3,27.55964186
GBR,NOMINAL,1993-Q4,27.46523234
GBR,NOMINAL,1994-Q1,27.84353767
GBR,NOMINAL,1994-Q2,28.17415373
GBR,NOMINAL,1994-Q3,28.18044117
GBR,NOMINAL,1994-Q4,28.46060389
GBR,NOMINAL,1995-Q1,28.27887508
GBR,NOMINAL,1995-Q2,28.48678246
GBR,NOMINAL,1995-Q3,28.28641732
GBR,NOMINAL,1995-Q4,28.37660171
GBR,NOMINAL,1996-Q1,28.91112275
GBR,NOMINAL,1996-Q2,28.77168575
GBR,NOMINAL,1996-Q3,29.42882125
GBR,NOMINAL,1996-Q4,30.46922384
GBR,NOMINAL,1997-Q1,31.08476804
GBR,NOMINAL,1997-Q2,31.45145515
GBR,NOMINAL,1997-Q3,32.54759763
GBR,NOMINAL,1997-Q4,32.83622849
GBR,NOMINAL,1998-Q1,33.99983129
GBR,NOMINAL,1998-Q2,35.38714616
GBR,NOMINAL,1998-Q3,36.37561329
GBR,NOMINAL,1998-Q4,36.81381847
GBR,NOMINAL,1999-Q1,37.50081403
GBR,NOMINAL,1999-Q2,38.50393726
GBR,NOMINAL,1999-Q3,40.22059549
GBR,NOMINAL,1999-Q4,41.85985603
GBR,NOMINAL,2000-Q1,43.58779698
GBR,NOMINAL,2000-Q2,45.15642331
GBR,NOMINAL,2000-Q3,45.47191162
GBR,NOMINAL,2000-Q4,47.46223564
GBR,NOMINAL,2001-Q1,47.99401797
GBR,NOMINAL,2001-Q2,48.79252539
GBR,NOMINAL,2001-Q3,50.07995173
GBR,NOMINAL,2001-Q4,49.60572166
GBR,NOMINAL,2002-Q1,52.10471437
GBR,NOMINAL,2002-Q2,55.37434987
GBR,NOMINAL,2002-Q3,58.58663099
GBR,NOMINAL,2002-Q4,62.14592756
GBR,NOMINAL,2003-Q1,64.17372791
GBR,NOMINAL,2003-Q2,65.11927424
GBR,NOMINAL,2003-Q3,66.33212174
GBR,NOMINAL,2003-Q4,68.33110588
GBR,NOMINAL,2004-Q1,69.8435084
GBR,NOMINAL,2004-Q2,73.08040747
GBR,NOMINAL,2004-Q3,75.55201088
GBR,NOMINAL,2004-Q4,76.81452808
GBR,NOMINAL,2005-Q1,77.393
GBR,NOMINAL,2005-Q2,78.384
GBR,NOMINAL,2005-Q3,79.414
GBR,NOMINAL,2005-Q4,80.52
GBR,NOMINAL,2006-Q1,82.334
GBR,NOMINAL,2006-Q2,84.05
GBR,NOMINAL,2006-Q3,85.724
GBR,NOMINAL,2006-Q4,88.392
GBR,NOMINAL,2007-Q1,91.042
GBR,NOMINAL,2007-Q2,92.998
GBR,NOMINAL,2007-Q3,94.542
GBR,NOMINAL,2007-Q4,95.632
GBR,NOMINAL,2008-Q1,94.48
GBR,NOMINAL,2008-Q2,92.416
GBR,NOMINAL,2008-Q3,87.713
GBR,NOMINAL,2008-Q4,82.892
GBR,NOMINAL,2009-Q1,79.817
GBR,NOMINAL,2009-Q2,79.683
GBR,NOMINAL,2009-Q3,81.742
GBR,NOMINAL,2009-Q4,84.41
GBR,NOMINAL,2010-Q1,85.956
GBR,NOMINAL,2010-Q2,86.302
GBR,NOMINAL,2010-Q3,86.4
GBR,NOMINAL,2010-Q4,85.654
GBR,NOMINAL,2011-Q1,85.24
GBR,NOMINAL,2011-Q2,84.787
GBR,NOMINAL,2011-Q3,84.68
GBR,NOMINAL,2011-Q4,84.623
GBR,NOMINAL,2012-Q1,84.825
GBR,NOMINAL,2012-Q2,85.282
GBR,NOMINAL,2012-Q3,85.128
GBR,NOMINAL,2012-Q4,85.429
GBR,NOMINAL,2013-Q1,85.917
GBR,NOMINAL,2013-Q2,86.63
GBR,NOMINAL,2013-Q3,87.624
GBR,NOMINAL,2013-Q4,89.231
GBR,NOMINAL,2014-Q1,91.428
GBR,NOMINAL,2014-Q2,93.692
GBR,NOMINAL,2014-Q3,95.458
GBR,NOMINAL,2014-Q4,96.777
GBR,NOMINAL,2015-Q1,97.594
GBR,NOMINAL,2015-Q2,98.643
GBR,NOMINAL,2015-Q3,100.692
GBR,NOMINAL,2015-Q4,103.071
GBR,NOMINAL,2016-Q1,105.288
GBR,NOMINAL,2016-Q2,106.564
GBR,NOMINAL,2016-Q3,107.465
GBR,NOMINAL,2016-Q4,108.583
GBR,NOMINAL,2017-Q1,109.907
GBR,NOMINAL,2017-Q2,111.221
GBR,NOMINAL,2017-Q3,112.6
GBR,NOMINAL,2017-Q4,113.606
GBR,NOMINAL,2018-Q1,114.507
GBR,NOMINAL,2018-Q2,115.16
GBR,NOMINAL,2018-Q3,115.947
GBR,NOMINAL,2018-Q4,116.37
GBR,NOMINAL,2019-Q1,116.258
GBR,NOMINAL,2019-Q2,116.266
GBR,NOMINAL,2019-Q3,116.841
GBR,NOMINAL,2019-Q4,117.004
GBR,NOMINAL,2020-Q1,118.098
GBR,NOMINAL,2020-Q2,117.754
GBR,NOMINAL,2020-Q3,119.791
GBR,NOMINAL,2020-Q4,123.975
GBR,NOMINAL,2021-Q1,127.844
GBR,NOMINAL,2021-Q2,129.407
GBR,NOMINAL,2021-Q3,130.961
GBR,NOMINAL,2021-Q4,136.178
GBR,NOMINAL,2022-Q1,140.256
GBR,NOMINAL,2022-Q2,143.181
GBR,RENT,1970-Q1,4.02591596
GBR,RENT,1970-Q2,4.127337495
GBR,RENT,1970-Q3,4.204736975
GBR,RENT,1970-Q4,4.298508744
GBR,RENT,1971-Q1,4.382237245
GBR,RENT,1971-Q2,4.512324008
GBR,RENT,1971-Q3,4.599732572
GBR,RENT,1971-Q4,4.69287461
GBR,RENT,1972-Q1,4.780861706
GBR,RENT,1972-Q2,4.920824811
GBR,RENT,1972-Q3,5.045955281
GBR,RENT,1972-Q4,5.348562843
GBR,RENT,1973-Q1,5.449408339
GBR,RENT,1973-Q2,5.492741296
GBR,RENT,1973-Q3,5.647754013
GBR,RENT,1973-Q4,5.876786462
GBR,RENT,1974-Q1,6.075442347
GBR,RENT,1974-Q2,6.269835024
GBR,RENT,1974-Q3,6.311957771
GBR,RENT,1974-Q4,6.449217756
GBR,RENT,1975-Q1,6.682865739
GBR,RENT,1975-Q2,7.392663811
GBR,RENT,1975-Q3,7.722339067
GBR,RENT,1975-Q4,7.979910622
GBR,RENT,1976-Q1,8.164284083
GBR,RENT,1976-Q2,8.322950626
GBR,RENT,1976-Q3,8.552851698
GBR,RENT,1976-Q4,8.946551283
GBR,RENT,1977-Q1,9.323146176
GBR,RENT,1977-Q2,9.593377595
GBR,RENT,1977-Q3,9.698450708
GBR,RENT,1977-Q4,9.779468503
GBR,RENT,1978-Q1,9.817515015
GBR,RENT,1978-Q2,9.95510951
GBR,RENT,1978-Q3,10.44460399
GBR,RENT,1978-Q4,10.90673586
GBR,RENT,1979-Q1,11.55431054
GBR,RENT,1979-Q2,12.07513659
GBR,RENT,1979-Q3,12.71719938
GBR,RENT,1979-Q4,13.18791551
GBR,RENT,1980-Q1,14.55979411
GBR,RENT,1980-Q2,15.848278
GBR,RENT,1980-Q3,16.44652467
GBR,RENT,1980-Q4,17.03589801
GBR,RENT,1981-Q1,17.245033
GBR,RENT,1981-Q2,18.65099893
GBR,RENT,1981-Q3,19.11106062
GBR,RENT,1981-Q4,20.44885512
GBR,RENT,1982-Q1,20.96759918
GBR,RENT,1982-Q2,21.31510475
GBR,RENT,1982-Q3,21.50038417
GBR,RENT,1982-Q4,21.20342991
GBR,RENT,1983-Q1,21.07749658
GBR,RENT,1983-Q2,21.27325532
GBR,RENT,1983-Q3,22.12023806
GBR,RENT,1983-Q4,22.62577518
GBR,RENT,1984-Q1,23.1052705
GBR,RENT,1984-Q2,22.92321808
GBR,RENT,1984-Q3,24.07343452
GBR,RENT,1984-Q4,24.99273092
GBR,RENT,1985-Q1,25.54959851
GBR,RENT,1985-Q2,27.00926391
GBR,RENT,1985-Q3,27.37511186
GBR,RENT,1985-Q4,27.33296277
GBR,RENT,1986-Q1,27.95812481
GBR,RENT,1986-Q2,28.08022048
GBR,RENT,1986-Q3,28.0928563
GBR,RENT,1986-Q4,29.28082153
GBR,RENT,1987-Q1,30.24193518
GBR,RENT,1987-Q2,30.03478145
GBR,RENT,1987-Q3,30.51860511
GBR,RENT,1987-Q4,31.16627252
GBR,RENT,1988-Q1,31.85811433
GBR,RENT,1988-Q2,32.35765853
GBR,RENT,1988-Q3,33.0567894
GBR,RENT,1988-Q4,33.79467092
GBR,RENT,1989-Q1,34.45920295
GBR,RENT,1989-Q2,35.35564366
GBR,RENT,1989-Q3,36.01130134
GBR,RENT,1989-Q4,36.93816098
GBR,RENT,1990-Q1,37.85346948
GBR,RENT,1990-Q2,39.1519817
GBR,RENT,1990-Q3,40.55391711
GBR,RENT,1990-Q4,41.50086665
GBR,RENT,1991-Q1,42.43542075
GBR,RENT,1991-Q2,44.2443129
GBR,RENT,1991-Q3,44.95015635
GBR,RENT,1991-Q4,45.82574609
GBR,RENT,1992-Q1,46.86264719
GBR,RENT,1992-Q2,47.71540329
GBR,RENT,1992-Q3,48.47412012
GBR,RENT,1992-Q4,49.39971642
GBR,RENT,1993-Q1,50.14755744
GBR,RENT,1993-Q2,51.21738169
GBR,RENT,1993-Q3,52.11794704
GBR,RENT,1993-Q4,52.96550174
GBR,RENT,1994-Q1,53.47311783
GBR,RENT,1994-Q2,53.99168663
GBR,RENT,1994-Q3,54.73575073
GBR,RENT,1994-Q4,55.3450584
GBR,RENT,1995-Q1,55.8387381
GBR,RENT,1995-Q2,56.99960054
GBR,RENT,1995-Q3,57.66819121
GBR,RENT,1995-Q4,58.33625945
GBR,RENT,1996-Q1,58.97895615
GBR,RENT,1996-Q2,59.45939602
GBR,RENT,1996-Q3,60.20245569
GBR,RENT,1996-Q4,60.6993571
GBR,RENT,1997-Q1,61.25225742
GBR,RENT,1997-Q2,61.49417929
GBR,RENT,1997-Q3,61.95726034
GBR,RENT,1997-Q4,62.53449339
GBR,RENT,1998-Q1,62.98006654
GBR,RENT,1998-Q2,63.29749642
GBR,RENT,1998-Q3,63.88225416
GBR,RENT,1998-Q4,64.47652379
GBR,RENT,1999-Q1,64.87196345
GBR,RENT,1999-Q2,65.32455048
GBR,RENT,1999-Q3,65.78921742
GBR,RENT,1999-Q4,66.34868505
GBR,RENT,2000-Q1,66.88111463
GBR,RENT,2000-Q2,67.32425527
GBR,RENT,2000-Q3,67.98244575
GBR,RENT,2000-Q4,68.54450128
GBR,RENT,2001-Q1,69.09522048
GBR,RENT,2001-Q2,69.8037985
GBR,RENT,2001-Q3,70.28212576
GBR,RENT,2001-Q4,70.64889776
GBR,RENT,2002-Q1,71.18635517
GBR,RENT,2002-Q2,71.71747911
GBR,RENT,2002-Q3,71.9919758
GBR,RENT,2002-Q4,72.33238286
GBR,RENT,2003-Q1,72.67227766
GBR,RENT,2003-Q2,72.45483495
GBR,RENT,2003-Q3,72.975031
GBR,RENT,2003-Q4,73.32499961
GBR,RENT,2004-Q1,73.75240124
GBR,RENT,2004-Q2,74.10296668
GBR,RENT,2004-Q3,74.64182405
GBR,RENT,2004-Q4,75.42832665
GBR,RENT,2005-Q1,76.05066854
GBR,RENT,2005-Q2,76.82863081
GBR,RENT,2005-Q3,77.48852407
GBR,RENT,2005-Q4,77.95509585
GBR,RENT,2006-Q1,78.5368116
GBR,RENT,2006-Q2,79.1468621
GBR,RENT,2006-Q3,79.8666141
GBR,RENT,2006-Q4,80.37023207
GBR,RENT,2007-Q1,81.01396771
GBR,RENT,2007-Q2,81.66617438
GBR,RENT,2007-Q3,82.27238165
GBR,RENT,2007-Q4,82.96549676
GBR,RENT,2008-Q1,83.68769544
GBR,RENT,2008-Q2,84.48883779
GBR,RENT,2008-Q3,84.80113226
GBR,RENT,2008-Q4,85.9376057
GBR,RENT,2009-Q1,86.06994872
GBR,RENT,2009-Q2,85.92063234
GBR,RENT,2009-Q3,86.51129079
GBR,RENT,2009-Q4,86.81179973
GBR,RENT,2010-Q1,87.07699366
GBR,RENT,2010-Q2,87.33140922
GBR,RENT,2010-Q3,87.51095956
GBR,RENT,2010-Q4,88.09313443
GBR,RENT,2011-Q1,88.69590623
GBR,RENT,2011-Q2,89.34961274
GBR,RENT,2011-Q3,90.07775276
GBR,RENT,2011-Q4,90.58705069
GBR,RENT,2012-Q1,91.32120603
GBR,RENT,2012-Q2,92.35458499
GBR,RENT,2012-Q3,93.15935456
GBR,RENT,2012-Q4,93.87217758
GBR,RENT,2013-Q1,94.31413854
GBR,RENT,2013-Q2,94.67977408
GBR,RENT,2013-Q3,95.25142744
GBR,RENT,2013-Q4,95.65968368
GBR,RENT,2014-Q1,96.16793449
GBR,RENT,2014-Q2,96.90710714
GBR,RENT,2014-Q3,97.58317176
GBR,RENT,2014-Q4,98.14458591
GBR,RENT,2015-Q1,98.78599163
GBR,RENT,2015-Q2,99.64790643
GBR,RENT,2015-Q3,100.4249365
GBR,RENT,2015-Q4,101.1411654
GBR,RENT,2016-Q1,101.4870613
GBR,RENT,2016-Q2,101.492785
GBR,RENT,2016-Q3,101.7693847
GBR,RENT,2016-Q4,102.1490445
GBR,RENT,2017-Q1,102.7137187
GBR,RENT,2017-Q2,102.6210675
GBR,RENT,2017-Q3,102.7049273
GBR,RENT,2017-Q4,102.7575872
GBR,RENT,2018-Q1,102.9879217
GBR,RENT,2018-Q2,103.030676
GBR,RENT,2018-Q3,103.2143019
GBR,RENT,2018-Q4,103.4639263
GBR,RENT,2019-Q1,103.7043909
GBR,RENT,2019-Q2,103.8190425
GBR,RENT,2019-Q3,103.9122976
GBR,RENT,2019-Q4,104.260345
GBR,RENT,2020-Q1,104.5365394
GBR,RENT,2020-Q2,105.2065765
GBR,RENT,2020-Q3,105.7877907
GBR,RENT,2020-Q4,106.0636948
GBR,RENT,2021-Q1,106.4571041
GBR,RENT,2021-Q2,106.7954352
GBR,RENT,2021-Q3,107.2756482
GBR,RENT,2021-Q4,108.0646643
GBR,RENT,2022-Q1,108.9687311
GBR,RENT,2022-Q2,110.0913336
USA,NOMINAL,1970-Q1,11.08116221
USA,NOMINAL,1970-Q2,11.16341236
USA,NOMINAL,1970-Q3,11.37303677
USA,NOMINAL,1970-Q4,11.5727789
USA,NOMINAL,1971-Q1,11.79556555
USA,NOMINAL,1971-Q2,12.11941881
USA,NOMINAL,1971-Q3,12.28118469
USA,NOMINAL,1971-Q4,12.6414799
USA,NOMINAL,1972-Q1,12.5855199
USA,NOMINAL,1972-Q2,12.93557963
USA,NOMINAL,1972-Q3,13.2363013
USA,NOMINAL,1972-Q4,13.58663349
USA,NOMINAL,1973-Q1,14.0907952
USA,NOMINAL,1973-Q2,14.41034228
USA,NOMINAL,1973-Q3,14.83559283
USA,NOMINAL,1973-Q4,15.21663977
USA,NOMINAL,1974-Q1,15.49367307
USA,NOMINAL,1974-Q2,15.75781931
USA,NOMINAL,1974-Q3,16.24739449
USA,NOMINAL,1974-Q4,16.40898853
USA,NOMINAL,1975-Q1,16.74999045
USA,NOMINAL,1975-Q2,16.96104934
USA,NOMINAL,1975-Q3,16.92663455
USA,NOMINAL,1975-Q4,17.25840825
USA,NOMINAL,1976-Q1,17.46125777
USA,NOMINAL,1976-Q2,17.90165981
USA,NOMINAL,1976-Q3,18.17405763
USA,NOMINAL,1976-Q4,18.55292755
USA,NOMINAL,1977-Q1,18.99122307
USA,NOMINAL,1977-Q2,19.65951541
USA,NOMINAL,1977-Q3,20.26966864
USA,NOMINAL,1977-Q4,21.00282703
USA,NOMINAL,1978-Q1,21.5710039
USA,NOMINAL,1978-Q2,22.23761619
USA,NOMINAL,1978-Q3,23.02884246
USA,NOMINAL,1978-Q4,23.76365412
USA,NOMINAL,1979-Q1,24.70793798
USA,NOMINAL,1979-Q2,25.33488007
USA,NOMINAL,1979-Q3,25.98949706
USA,NOMINAL,1979-Q4,26.59324916
USA,NOMINAL,1980-Q1,27.02785834
USA,NOMINAL,1980-Q2,27.16924004
USA,NOMINAL,1980-Q3,28.21274564
USA,NOMINAL,1980-Q4,28.39515672
USA,NOMINAL,1981-Q1,28.57982746
USA,NOMINAL,1981-Q2,29.04753031
USA,NOMINAL,1981-Q3,29.5030158
USA,NOMINAL,1981-Q4,29.66386743
USA,NOMINAL,1982-Q1,29.98198827
USA,NOMINAL,1982-Q2,30.03636693
USA,NOMINAL,1982-Q3,29.95912418
USA,NOMINAL,1982-Q4,30.31837162
USA,NOMINAL,1983-Q1,30.77318598
USA,NOMINAL,1983-Q2,31.07851633
USA,NOMINAL,1983-Q3,31.36112215
USA,NOMINAL,1983-Q4,31.58509653
USA,NOMINAL,1984-Q1,31.99411658
USA,NOMINAL,1984-Q2,32.47747005
USA,NOMINAL,1984-Q3,32.84473405
USA,NOMINAL,1984-Q4,33.30589987
USA,NOMINAL,1985-Q1,33.71353386
USA,NOMINAL,1985-Q2,34.23365975
USA,NOMINAL,1985-Q3,34.92204055
USA,NOMINAL,1985-Q4,35.54035071
USA,NOMINAL,1986-Q1,36.14148774
USA,NOMINAL,1986-Q2,36.90430173
USA,NOMINAL,1986-Q3,37.6306047
USA,NOMINAL,1986-Q4,38.4570403
USA,NOMINAL,1987-Q1,39.22317507
USA,NOMINAL,1987-Q2,39.95867417
USA,NOMINAL,1987-Q3,40.59566838
USA,NOMINAL,1987-Q4,41.08293039
USA,NOMINAL,1988-Q1,41.76206978
USA,NOMINAL,1988-Q2,42.64320803
USA,NOMINAL,1988-Q3,43.05095211
USA,NOMINAL,1988-Q4,43.63054164
USA,NOMINAL,1989-Q1,44.17094179
USA,NOMINAL,1989-Q2,44.73524437
USA,NOMINAL,1989-Q3,45.70042528
USA,NOMINAL,1989-Q4,46.24951682
USA,NOMINAL,1990-Q1,46.40867616
USA,NOMINAL,1990-Q2,46.3724229
USA,NOMINAL,1990-Q3,46.44075007
USA,NOMINAL,1990-Q4,46.3175135
USA,NOMINAL,1991-Q1,46.66355576
USA,NOMINAL,1991-Q2,46.66822212
USA,NOMINAL,1991-Q3,46.75221652
USA,NOMINAL,1991-Q4,47.16285581
USA,NOMINAL,1992-Q1,47.72281848
USA,NOMINAL,1992-Q2,47.66215586
USA,NOMINAL,1992-Q3,48.05879608
USA,NOMINAL,1992-Q4,48.44143724
USA,NOMINAL,1993-Q1,48.46010266
USA,NOMINAL,1993-Q2,48.94073728
USA,NOMINAL,1993-Q3,49.31404573
USA,NOMINAL,1993-Q4,49.78068129
USA,NOMINAL,1994-Q1,50.23331778
USA,NOMINAL,1994-Q2,50.64395707
USA,NOMINAL,1994-Q3,50.94727018
USA,NOMINAL,1994-Q4,51.20858609
USA,NOMINAL,1995-Q1,51.51189921
USA,NOMINAL,1995-Q2,51.82454503
USA,NOMINAL,1995-Q3,52.3005133
USA,NOMINAL,1995-Q4,52.59916006
USA,NOMINAL,1996-Q1,53.06112926
USA,NOMINAL,1996-Q2,53.41110593
USA,NOMINAL,1996-Q3,53.75174988
USA,NOMINAL,1996-Q4,54.05972935
USA,NOMINAL,1997-Q1,54.40503966
USA,NOMINAL,1997-Q2,54.84834344
USA,NOMINAL,1997-Q3,55.24031731
USA,NOMINAL,1997-Q4,55.84227718
USA,NOMINAL,1998-Q1,56.53756416
USA,NOMINAL,1998-Q2,57.3215119
USA,NOMINAL,1998-Q3,58.06812879
USA,NOMINAL,1998-Q4,59.01539897
USA,NOMINAL,1999-Q1,59.87867476
USA,NOMINAL,1999-Q2,60.77461503
USA,NOMINAL,1999-Q3,61.70788614
USA,NOMINAL,1999-Q4,62.6364909
USA,NOMINAL,2000-Q1,63.74241717
USA,NOMINAL,2000-Q2,64.81567895
USA,NOMINAL,2000-Q3,65.83761083
USA,NOMINAL,2000-Q4,66.98086794
USA,NOMINAL,2001-Q1,68.21745217
USA,NOMINAL,2001-Q2,69.32337844
USA,NOMINAL,2001-Q3,70.38264116
USA,NOMINAL,2001-Q4,71.48390107
USA,NOMINAL,2002-Q1,72.67382175
USA,NOMINAL,2002-Q2,74.00839944
USA,NOMINAL,2002-Q3,75.43163789
USA,NOMINAL,2002-Q4,76.93420439
USA,NOMINAL,2003-Q1,78.29678021
USA,NOMINAL,2003-Q2,79.55669622
USA,NOMINAL,2003-Q3,81.12459169
USA,NOMINAL,2003-Q4,82.95846944
USA,NOMINAL,2004-Q1,84.80634624
USA,NOMINAL,2004-Q2,86.93887074
USA,NOMINAL,2004-Q3,89.18338777
USA,NOMINAL,2004-Q4,91.39057396
USA,NOMINAL,2005-Q1,93.65375642
USA,NOMINAL,2005-Q2,96.13625758
USA,NOMINAL,2005-Q3,98.67008866
USA,NOMINAL,2005-Q4,100.7512832
USA,NOMINAL,2006-Q1,102.2398507
USA,NOMINAL,2006-Q2,102.9584694
USA,NOMINAL,2006-Q3,103.1264582
USA,NOMINAL,2006-Q4,103.6070929
USA,NOMINAL,2007-Q1,104.2463836
USA,NOMINAL,2007-Q2,103.9710686
USA,NOMINAL,2007-Q3,102.65049
USA,NOMINAL,2007-Q4,100.7839477
USA,NOMINAL,2008-Q1,98.46010266
USA,NOMINAL,2008-Q2,95.70228651
USA,NOMINAL,2008-Q3,93.28978068
USA,NOMINAL,2008-Q4,90.56462902
USA,NOMINAL,2009-Q1,90.03266449
USA,NOMINAL,2009-Q2,88.75874942
USA,NOMINAL,2009-Q3,88.34344377
USA,NOMINAL,2009-Q4,88.28278115
USA,NOMINAL,2010-Q1,87.46616892
USA,NOMINAL,2010-Q2,87.04619692
USA,NOMINAL,2010-Q3,85.61829211
USA,NOMINAL,2010-Q4,84.75968269
USA,NOMINAL,2011-Q1,82.89314046
USA,NOMINAL,2011-Q2,82.19318712
USA,NOMINAL,2011-Q3,82.45450303
USA,NOMINAL,2011-Q4,82.60849277
USA,NOMINAL,2012-Q1,82.96780215
USA,NOMINAL,2012-Q2,84.28838077
USA,NOMINAL,2012-Q3,85.32431171
USA,NOMINAL,2012-Q4,86.61689221
USA,NOMINAL,2013-Q1,88.39010733
USA,NOMINAL,2013-Q2,90.18198787
USA,NOMINAL,2013-Q3,91.60055996
USA,NOMINAL,2013-Q4,92.50583294
USA,NOMINAL,2014-Q1,93.63042464
USA,NOMINAL,2014-Q2,94.47036864
USA,NOMINAL,2014-Q3,95.50629958
USA,NOMINAL,2014-Q4,96.74755016
USA,NOMINAL,2015-Q1,98.08212786
USA,NOMINAL,2015-Q2,99.33271115
USA,NOMINAL,2015-Q3,100.5739617
USA,NOMINAL,2015-Q4,102.0111993
USA,NOMINAL,2016-Q1,103.294447
USA,NOMINAL,2016-Q2,104.7876808
USA,NOMINAL,2016-Q3,106.3555763
USA,NOMINAL,2016-Q4,108.0307979
USA,NOMINAL,2017-Q1,109.4213719
USA,NOMINAL,2017-Q2,111.3532431
USA,NOMINAL,2017-Q3,113.0611293
USA,NOMINAL,2017-Q4,114.7176855
USA,NOMINAL,2018-Q1,116.8782081
USA,NOMINAL,2018-Q2,118.3621092
USA,NOMINAL,2018-Q3,119.8646757
USA,NOMINAL,2018-Q4,121.1712552
USA,NOMINAL,2019-Q1,122.6318245
USA,NOMINAL,2019-Q2,124.2743817
USA,NOMINAL,2019-Q3,125.7722818
USA,NOMINAL,2019-Q4,127.7834811
USA,NOMINAL,2020-Q1,130.275315
USA,NOMINAL,2020-Q2,131.4652357
USA,NOMINAL,2020-Q3,136.089594
USA,NOMINAL,2020-Q4,142.0251983
USA,NOMINAL,2021-Q1,147.2841811
USA,NOMINAL,2021-Q2,154.7456836
USA,NOMINAL,2021-Q3,161.4185721
USA,NOMINAL,2021-Q4,167.2608493
USA,NOMINAL,2022-Q1,175.1143257
USA,NOMINAL,2022-Q2,182.0811946
USA,RENT,1970-Q1,11.8372452
USA,RENT,1970-Q2,12.13547037
USA,RENT,1970-Q3,12.35340415
USA,RENT,1970-Q4,12.57133793
USA,RENT,1971-Q1,12.59427832
USA,RENT,1971-Q2,12.59427832
USA,RENT,1971-Q3,12.8007419
USA,RENT,1971-Q4,12.96132469
USA,RENT,1972-Q1,13.11043727
USA,RENT,1972-Q2,13.22513926
USA,RENT,1972-Q3,13.39719224
USA,RENT,1972-Q4,13.48895383
USA,RENT,1973-Q1,13.59218562
USA,RENT,1973-Q2,13.71835781
USA,RENT,1973-Q3,13.94776179
USA,RENT,1973-Q4,14.39509954
USA,RENT,1974-Q1,14.69332471
USA,RENT,1974-Q2,14.98007968
USA,RENT,1974-Q3,15.46182803
USA,RENT,1974-Q4,15.96651678
USA,RENT,1975-Q1,16.39091414
USA,RENT,1975-Q2,16.65472871
USA,RENT,1975-Q3,16.88413269
USA,RENT,1975-Q4,17.19382806
USA,RENT,1976-Q1,17.41176183
USA,RENT,1976-Q2,17.52646382
USA,RENT,1976-Q3,17.85909959
USA,RENT,1976-Q4,18.01968237
USA,RENT,1977-Q1,18.30643734
USA,RENT,1977-Q2,18.6964241
USA,RENT,1977-Q3,19.10935126
USA,RENT,1977-Q4,19.47639762
USA,RENT,1978-Q1,19.91226518
USA,RENT,1978-Q2,20.43989433
USA,RENT,1978-Q3,21.11663606
USA,RENT,1978-Q4,21.74749699
USA,RENT,1979-Q1,22.29806654
USA,RENT,1979-Q2,23.10098046
USA,RENT,1979-Q3,24.11035795
USA,RENT,1979-Q4,25.28031824
USA,RENT,1980-Q1,26.47321892
USA,RENT,1980-Q2,27.76935138
USA,RENT,1980-Q3,28.06757655
USA,RENT,1980-Q4,29.12283485
USA,RENT,1981-Q1,29.74222558
USA,RENT,1981-Q2,30.48778851
USA,RENT,1981-Q3,31.87568257
USA,RENT,1981-Q4,32.35743092
USA,RENT,1982-Q1,32.4950733
USA,RENT,1982-Q2,33.27504683
USA,RENT,1982-Q3,33.92884816
USA,RENT,1982-Q4,33.58474219
USA,RENT,1983-Q1,33.96688715
USA,RENT,1983-Q2,34.3079094
USA,RENT,1983-Q3,34.65320298
USA,RENT,1983-Q4,35.07177224
USA,RENT,1984-Q1,35.50560153
USA,RENT,1984-Q2,35.96480561
USA,RENT,1984-Q3,36.4563577
USA,RENT,1984-Q4,36.91809533
USA,RENT,1985-Q1,37.41137199
USA,RENT,1985-Q2,37.97696342
USA,RENT,1985-Q3,38.57653729
USA,RENT,1985-Q4,39.15906935
USA,RENT,1986-Q1,39.66509183
USA,RENT,1986-Q2,40.24144827
USA,RENT,1986-Q3,40.62634217
USA,RENT,1986-Q4,41.10542399
USA,RENT,1987-Q1,41.57424343
USA,RENT,1987-Q2,42.07947015
USA,RENT,1987-Q3,42.52444757
USA,RENT,1987-Q4,43.07826098
USA,RENT,1988-Q1,43.66314877
USA,RENT,1988-Q2,44.09499247
USA,RENT,1988-Q3,44.59965143
USA,RENT,1988-Q4,45.06567907
USA,RENT,1989-Q1,45.54341776
USA,RENT,1989-Q2,46.06943253
USA,RENT,1989-Q3,46.66264924
USA,RENT,1989-Q4,47.24780247
USA,RENT,1990-Q1,47.81038744
USA,RENT,1990-Q2,48.49337911
USA,RENT,1990-Q3,49.48074974
USA,RENT,1990-Q4,49.86640474
USA,RENT,1991-Q1,50.50361495
USA,RENT,1991-Q2,50.88346294
USA,RENT,1991-Q3,51.32863781
USA,RENT,1991-Q4,51.80805333
USA,RENT,1992-Q1,52.30124044
USA,RENT,1992-Q2,52.66533123
USA,RENT,1992-Q3,53.05048107
USA,RENT,1992-Q4,53.4414305
USA,RENT,1993-Q1,53.85862934
USA,RENT,1993-Q2,54.30603706
