symbol,date,value
KRW,01/01/2018,1066.60
KRW,01/02/2018,1063.21
KRW,01/03/2018,1064.80
KRW,01/04/2018,1062.28
KRW,01/05/2018,1062.09
KRW,01/08/2018,1068.86
KRW,01/09/2018,1071.97
KRW,01/10/2018,1070.14
KRW,01/11/2018,1065.58
KRW,01/12/2018,1059.99
KRW,01/15/2018,1063.43
KRW,01/16/2018,1064.65
KRW,01/17/2018,1067.36
KRW,01/18/2018,1070.69
KRW,01/19/2018,1067.66
KRW,01/22/2018,1069.40
KRW,01/23/2018,1073.89
KRW,01/24/2018,1064.98
KRW,01/25/2018,1066.06
KRW,01/26/2018,1064.67
KRW,01/29/2018,1070.95
KRW,01/30/2018,1073.23
KRW,01/31/2018,1070.08
KRW,02/01/2018,1070.94
KRW,02/02/2018,1089.95
KRW,02/05/2018,1094.84
KRW,02/06/2018,1080.06
KRW,02/07/2018,1090.24
KRW,02/08/2018,1097.58
KRW,02/09/2018,1085.67
KRW,02/12/2018,1082.60
KRW,02/13/2018,1085.05
KRW,02/14/2018,1070.91
KRW,02/15/2018,1064.14
KRW,02/16/2018,1067.19
KRW,02/19/2018,1067.41
KRW,02/20/2018,1074.91
KRW,02/21/2018,1076.02
KRW,02/22/2018,1080.72
KRW,02/23/2018,1077.00
KRW,02/26/2018,1070.67
KRW,02/27/2018,1081.45
KRW,02/28/2018,1085.21
KRW,03/01/2018,1082.84
KRW,03/02/2018,1079.69
KRW,03/05/2018,1077.67
KRW,03/06/2018,1063.96
KRW,03/07/2018,1067.43
KRW,03/08/2018,1074.11
KRW,03/09/2018,1065.38
KRW,03/12/2018,1065.02
KRW,03/13/2018,1066.88
KRW,03/14/2018,1064.55
KRW,03/15/2018,1069.78
KRW,03/16/2018,1070.53
KRW,03/19/2018,1073.49
KRW,03/20/2018,1071.91
KRW,03/21/2018,1064.76
KRW,03/22/2018,1081.21
KRW,03/23/2018,1083.87
KRW,03/26/2018,1075.69
KRW,03/27/2018,1075.13
KRW,03/28/2018,1064.56
KRW,03/29/2018,1063.08
KRW,03/30/2018,1061.26
KRW,04/02/2018,1057.16
KRW,04/03/2018,1054.94
KRW,04/04/2018,1058.28
KRW,04/05/2018,1062.63
KRW,04/06/2018,1070.76
KRW,04/09/2018,1069.71
KRW,04/10/2018,1064.82
KRW,04/11/2018,1066.82
KRW,04/12/2018,1071.04
KRW,04/13/2018,1071.68
KRW,04/16/2018,1070.68
KRW,04/17/2018,1067.12
KRW,04/18/2018,1065.12
KRW,04/19/2018,1067.21
KRW,04/20/2018,1071.10
KRW,04/23/2018,1081.20
KRW,04/24/2018,1077.28
KRW,04/25/2018,1082.21
KRW,04/26/2018,1077.69
KRW,04/27/2018,1067.86
KRW,04/30/2018,1070.45
KRW,05/01/2018,1073.48
KRW,05/02/2018,1079.85
KRW,05/03/2018,1075.56
KRW,05/04/2018,1074.11
KRW,05/07/2018,1080.03
KRW,05/08/2018,1078.56
KRW,05/09/2018,1079.38
KRW,05/10/2018,1065.80
KRW,05/11/2018,1067.98
KRW,05/14/2018,1070.94
KRW,05/15/2018,1080.82
KRW,05/16/2018,1077.74
KRW,05/17/2018,1082.59
KRW,05/18/2018,1081.37
KRW,05/21/2018,1077.69
KRW,05/22/2018,1076.54
KRW,05/23/2018,1077.25
KRW,05/24/2018,1081.69
KRW,05/25/2018,1078.38
KRW,05/28/2018,1075.24
KRW,05/29/2018,1084.37
KRW,05/30/2018,1077.10
KRW,05/31/2018,1080.59
KRW,06/01/2018,1071.88
KRW,06/04/2018,1070.48
KRW,06/05/2018,1071.95
KRW,06/06/2018,1066.88
KRW,06/07/2018,1072.19
KRW,06/08/2018,1074.93
KRW,06/11/2018,1076.88
KRW,06/12/2018,1081.84
KRW,06/13/2018,1086.03
KRW,06/14/2018,1089.15
KRW,06/15/2018,1103.42
KRW,06/18/2018,1103.51
KRW,06/19/2018,1111.89
KRW,06/20/2018,1109.98
KRW,06/21/2018,1110.55
KRW,06/22/2018,1112.00
KRW,06/25/2018,1115.47
KRW,06/26/2018,1118.52
KRW,06/27/2018,1123.57
KRW,06/28/2018,1121.35
KRW,06/29/2018,1115.04
KRW,07/02/2018,1118.88
KRW,07/03/2018,1114.99
KRW,07/04/2018,1116.40
KRW,07/05/2018,1119.33
KRW,07/06/2018,1115.52
KRW,07/09/2018,1113.32
KRW,07/10/2018,1114.22
KRW,07/11/2018,1128.23
KRW,07/12/2018,1124.58
KRW,07/13/2018,1130.14
KRW,07/16/2018,1128.46
KRW,07/17/2018,1127.00
KRW,07/18/2018,1131.16
KRW,07/19/2018,1135.55
KRW,07/20/2018,1127.90
KRW,07/23/2018,1134.19
KRW,07/24/2018,1127.41
KRW,07/25/2018,1117.79
KRW,07/26/2018,1124.38
KRW,07/27/2018,1115.89
KRW,07/30/2018,1117.81
KRW,07/31/2018,1113.25
KRW,08/01/2018,1119.49
KRW,08/02/2018,1128.21
KRW,08/03/2018,1123.34
KRW,08/06/2018,1126.70
KRW,08/07/2018,1117.94
KRW,08/08/2018,1117.26
KRW,08/09/2018,1123.70
KRW,08/10/2018,1130.17
KRW,08/13/2018,1137.00
KRW,08/14/2018,1128.21
KRW,08/15/2018,1133.97
KRW,08/16/2018,1127.25
KRW,08/17/2018,1119.69
KRW,08/20/2018,1118.17
KRW,08/21/2018,1116.61
KRW,08/22/2018,1117.76
KRW,08/23/2018,1124.62
KRW,08/24/2018,1114.51
KRW,08/27/2018,1109.05
KRW,08/28/2018,1108.30
KRW,08/29/2018,1110.64
KRW,08/30/2018,1114.79
KRW,08/31/2018,1115.63
KRW,09/03/2018,1112.10
KRW,09/04/2018,1118.36
KRW,09/05/2018,1119.84
KRW,09/06/2018,1122.06
KRW,09/07/2018,1128.57
KRW,09/10/2018,1129.90
KRW,09/11/2018,1123.99
KRW,09/12/2018,1120.25
KRW,09/13/2018,1120.01
KRW,09/14/2018,1121.66
KRW,09/17/2018,1126.33
KRW,09/18/2018,1122.82
KRW,09/19/2018,1118.95
KRW,09/20/2018,1117.13
KRW,09/21/2018,1114.95
KRW,09/24/2018,1120.12
KRW,09/25/2018,1117.88
KRW,09/26/2018,1115.55
KRW,09/27/2018,1114.15
KRW,09/28/2018,1110.15
KRW,10/01/2018,1113.76
KRW,10/02/2018,1118.51
KRW,10/03/2018,1125.50
KRW,10/04/2018,1133.53
KRW,10/05/2018,1132.13
KRW,10/08/2018,1134.63
KRW,10/09/2018,1132.12
KRW,10/10/2018,1143.30
KRW,10/11/2018,1135.55
KRW,10/12/2018,1131.30
KRW,10/15/2018,1131.87
KRW,10/16/2018,1123.24
KRW,10/17/2018,1128.53
KRW,10/18/2018,1138.60
KRW,10/19/2018,1132.15
KRW,10/22/2018,1133.25
KRW,10/23/2018,1135.78
KRW,10/24/2018,1139.86
KRW,10/25/2018,1137.38
KRW,10/26/2018,1140.28
KRW,10/29/2018,1143.74
KRW,10/30/2018,1139.69
KRW,10/31/2018,1142.02
KRW,11/01/2018,1124.31
KRW,11/02/2018,1118.10
KRW,11/05/2018,1120.56
KRW,11/06/2018,1121.93
KRW,11/07/2018,1116.43
KRW,11/08/2018,1121.68
KRW,11/09/2018,1130.69
KRW,11/12/2018,1139.35
KRW,11/13/2018,1131.49
KRW,11/14/2018,1132.70
KRW,11/15/2018,1127.93
KRW,11/16/2018,1121.40
KRW,11/19/2018,1125.68
KRW,11/20/2018,1130.25
KRW,11/21/2018,1128.12
KRW,11/22/2018,1132.10
KRW,11/23/2018,1133.50
KRW,11/26/2018,1129.79
KRW,11/27/2018,1130.51
KRW,11/28/2018,1123.48
KRW,11/29/2018,1117.55
KRW,11/30/2018,1120.44
KRW,12/03/2018,1109.54
KRW,12/04/2018,1111.51
KRW,12/05/2018,1114.16
KRW,12/06/2018,1118.70
KRW,12/07/2018,1124.85
KRW,12/10/2018,1128.37
KRW,12/11/2018,1129.53
KRW,12/12/2018,1124.82
KRW,12/13/2018,1125.55
KRW,12/14/2018,1132.70
KRW,12/17/2018,1129.55
KRW,12/18/2018,1127.53
KRW,12/19/2018,1129.71
KRW,12/20/2018,1122.78
KRW,12/21/2018,1129.04
KRW,12/24/2018,1124.87
KRW,12/25/2018,1125.40
KRW,12/26/2018,1123.66
KRW,12/27/2018,1120.08
KRW,12/28/2018,1117.05
KRW,12/31/2018,1114.30
KRW,01/01/2019,1112.83
KRW,01/02/2019,1120.12
KRW,01/03/2019,1125.89
KRW,01/04/2019,1116.85
KRW,01/07/2019,1117.66
KRW,01/08/2019,1122.83
KRW,01/09/2019,1118.18
KRW,01/10/2019,1117.79
KRW,01/11/2019,1118.23
KRW,01/14/2019,1121.80
KRW,01/15/2019,1122.85
KRW,01/16/2019,1120.78
KRW,01/17/2019,1122.70
KRW,01/18/2019,1126.08
KRW,01/21/2019,1134.40
KRW,01/22/2019,1131.77
KRW,01/23/2019,1126.46
KRW,01/24/2019,1128.75
KRW,01/25/2019,1118.78
KRW,01/28/2019,1118.87
KRW,01/29/2019,1118.01
KRW,01/30/2019,1111.04
KRW,01/31/2019,1112.40
KRW,02/01/2019,1119.40
KRW,02/04/2019,1119.86
KRW,02/05/2019,1117.27
KRW,02/06/2019,1121.80
KRW,02/07/2019,1124.81
KRW,02/08/2019,1124.50
KRW,02/11/2019,1125.99
KRW,02/12/2019,1121.29
KRW,02/13/2019,1125.59
KRW,02/14/2019,1126.40
KRW,02/15/2019,1126.44
KRW,02/18/2019,1126.40
KRW,02/19/2019,1122.92
KRW,02/20/2019,1123.22
KRW,02/21/2019,1125.63
KRW,02/22/2019,1122.99
KRW,02/25/2019,1116.06
KRW,02/26/2019,1115.61
KRW,02/27/2019,1118.22
KRW,02/28/2019,1125.90
KRW,03/01/2019,1127.67
KRW,03/04/2019,1126.46
KRW,03/05/2019,1125.81
KRW,03/06/2019,1128.38
KRW,03/07/2019,1134.87
KRW,03/08/2019,1133.90
KRW,03/11/2019,1131.77
KRW,03/12/2019,1128.44
KRW,03/13/2019,1130.50
KRW,03/14/2019,1136.42
KRW,03/15/2019,1135.70
KRW,03/18/2019,1132.52
KRW,03/19/2019,1130.96
KRW,03/20/2019,1126.05
KRW,03/21/2019,1128.41
KRW,03/22/2019,1136.11
KRW,03/25/2019,1132.86
KRW,03/26/2019,1135.87
KRW,03/27/2019,1139.24
KRW,03/28/2019,1135.95
KRW,03/29/2019,1137.40
KRW,04/01/2019,1133.72
KRW,04/02/2019,1136.92
KRW,04/03/2019,1133.67
KRW,04/04/2019,1135.83
KRW,04/05/2019,1136.69
KRW,04/08/2019,1141.98
KRW,04/09/2019,1140.08
KRW,04/10/2019,1136.97
KRW,04/11/2019,1140.96
KRW,04/12/2019,1133.72
KRW,04/15/2019,1134.10
KRW,04/16/2019,1136.69
KRW,04/17/2019,1131.28
KRW,04/18/2019,1136.61
KRW,04/19/2019,1135.58
KRW,04/22/2019,1139.99
KRW,04/23/2019,1142.11
KRW,04/24/2019,1155.05
KRW,04/25/2019,1159.01
KRW,04/26/2019,1157.90
KRW,04/29/2019,1158.88
KRW,04/30/2019,1163.25
KRW,05/01/2019,1164.73
KRW,05/02/2019,1166.16
KRW,05/03/2019,1163.68
KRW,05/06/2019,1168.15
KRW,05/07/2019,1172.22
KRW,05/08/2019,1172.10
KRW,05/09/2019,1179.09
KRW,05/10/2019,1174.20
KRW,05/13/2019,1187.78
KRW,05/14/2019,1186.82
KRW,05/15/2019,1185.79
KRW,05/16/2019,1191.33
KRW,05/17/2019,1193.73
KRW,05/20/2019,1194.23
KRW,05/21/2019,1191.78
KRW,05/22/2019,1190.37
KRW,05/23/2019,1188.80
KRW,05/24/2019,1184.77
KRW,05/27/2019,1183.55
KRW,05/28/2019,1187.94
KRW,05/29/2019,1193.03
KRW,05/30/2019,1188.73
KRW,05/31/2019,1187.80
KRW,06/03/2019,1178.92
KRW,06/04/2019,1177.56
KRW,06/05/2019,1179.84
KRW,06/06/2019,1177.67
KRW,06/07/2019,1181.07
KRW,06/10/2019,1183.02
KRW,06/11/2019,1178.21
KRW,06/12/2019,1183.35
KRW,06/13/2019,1182.32
KRW,06/14/2019,1186.78
KRW,06/17/2019,1185.55
KRW,06/18/2019,1173.87
KRW,06/19/2019,1171.48
KRW,06/20/2019,1158.52
KRW,06/21/2019,1158.20
KRW,06/24/2019,1153.67
KRW,06/25/2019,1155.17
KRW,06/26/2019,1153.67
KRW,06/27/2019,1157.00
KRW,06/28/2019,1155.38
KRW,07/01/2019,1160.77
KRW,07/02/2019,1166.47
KRW,07/03/2019,1169.72
KRW,07/04/2019,1167.34
KRW,07/05/2019,1174.59
KRW,07/08/2019,1179.94
KRW,07/09/2019,1182.22
KRW,07/10/2019,1175.57
KRW,07/11/2019,1174.16
KRW,07/12/2019,1176.32
KRW,07/15/2019,1179.41
KRW,07/16/2019,1179.21
KRW,07/17/2019,1179.62
KRW,07/18/2019,1171.78
KRW,07/19/2019,1175.11
KRW,07/22/2019,1175.87
KRW,07/23/2019,1178.89
KRW,07/24/2019,1177.41
KRW,07/25/2019,1183.16
KRW,07/26/2019,1183.24
KRW,07/29/2019,1182.71
KRW,07/30/2019,1181.14
KRW,07/31/2019,1187.32
KRW,08/01/2019,1195.38
KRW,08/02/2019,1204.51
KRW,08/05/2019,1217.33
KRW,08/06/2019,1212.43
KRW,08/07/2019,1212.87
KRW,08/08/2019,1207.08
KRW,08/09/2019,1213.45
KRW,08/12/2019,1218.14
KRW,08/13/2019,1205.64
KRW,08/14/2019,1215.86
KRW,08/15/2019,1212.33
KRW,08/16/2019,1207.47
KRW,08/19/2019,1211.62
KRW,08/20/2019,1205.40
KRW,08/21/2019,1201.44
KRW,08/22/2019,1209.42
KRW,08/23/2019,1212.66
KRW,08/26/2019,1211.74
KRW,08/27/2019,1211.74
KRW,08/28/2019,1212.29
KRW,08/29/2019,1208.12
KRW,08/30/2019,1209.50
KRW,09/02/2019,1213.61
KRW,09/03/2019,1210.54
KRW,09/04/2019,1203.63
KRW,09/05/2019,1197.52
KRW,09/06/2019,1191.77
KRW,09/09/2019,1191.93
KRW,09/10/2019,1191.35
KRW,09/11/2019,1189.68
KRW,09/12/2019,1181.44
KRW,09/13/2019,1178.72
KRW,09/16/2019,1184.02
KRW,09/17/2019,1186.62
KRW,09/18/2019,1190.73
KRW,09/19/2019,1194.35
KRW,09/20/2019,1193.13
KRW,09/23/2019,1194.04
KRW,09/24/2019,1194.53
KRW,09/25/2019,1198.82
KRW,09/26/2019,1199.46
KRW,09/27/2019,1201.99
KRW,09/30/2019,1198.09
KRW,10/01/2019,1202.37
KRW,10/02/2019,1204.37
KRW,10/03/2019,1200.89
KRW,10/04/2019,1191.25
KRW,10/07/2019,1196.33
KRW,10/08/2019,1199.02
KRW,10/09/2019,1197.50
KRW,10/10/2019,1189.46
KRW,10/11/2019,1182.48
KRW,10/14/2019,1183.70
KRW,10/15/2019,1184.79
KRW,10/16/2019,1185.51
KRW,10/17/2019,1178.60
KRW,10/18/2019,1177.91
KRW,10/21/2019,1172.33
KRW,10/22/2019,1172.09
KRW,10/23/2019,1169.67
KRW,10/24/2019,1175.12
KRW,10/25/2019,1171.66
KRW,10/28/2019,1167.61
KRW,10/29/2019,1167.39
KRW,10/30/2019,1164.41
KRW,10/31/2019,1169.24
KRW,11/01/2019,1164.67
KRW,11/04/2019,1162.79
KRW,11/05/2019,1155.82
KRW,11/06/2019,1160.41
KRW,11/07/2019,1154.31
KRW,11/08/2019,1158.60
KRW,11/11/2019,1164.45
KRW,11/12/2019,1165.53
KRW,11/13/2019,1171.09
KRW,11/14/2019,1168.08
KRW,11/15/2019,1162.65
KRW,11/18/2019,1166.23
KRW,11/19/2019,1167.35
KRW,11/20/2019,1169.82
KRW,11/21/2019,1176.45
KRW,11/22/2019,1179.33
KRW,11/25/2019,1172.90
KRW,11/26/2019,1172.42
KRW,11/27/2019,1175.97
KRW,11/28/2019,1178.09
KRW,11/29/2019,1180.70
KRW,12/02/2019,1184.78
KRW,12/03/2019,1189.36
KRW,12/04/2019,1191.15
KRW,12/05/2019,1187.92
KRW,12/06/2019,1185.51
KRW,12/09/2019,1189.55
KRW,12/10/2019,1189.49
KRW,12/11/2019,1188.61
KRW,12/12/2019,1171.89
KRW,12/13/2019,1175.57
KRW,12/16/2019,1167.48
KRW,12/17/2019,1163.15
KRW,12/18/2019,1166.57
KRW,12/19/2019,1162.27
KRW,12/20/2019,1158.99
KRW,12/23/2019,1163.04
KRW,12/24/2019,1162.52
KRW,12/25/2019,1159.76
KRW,12/26/2019,1161.30
KRW,12/27/2019,1158.95
KRW,12/30/2019,1156.97
KRW,12/31/2019,1154.07
KRW,01/01/2020,1154.02
KRW,01/02/2020,1157.35
KRW,01/03/2020,1164.95
KRW,01/06/2020,1166.94
KRW,01/07/2020,1167.30
KRW,01/08/2020,1162.25
KRW,01/09/2020,1158.72
KRW,01/10/2020,1157.97
KRW,01/13/2020,1153.95
KRW,01/14/2020,1157.20
KRW,01/15/2020,1157.91
KRW,01/16/2020,1159.73
KRW,01/17/2020,1160.44
KRW,01/20/2020,1158.61
KRW,01/21/2020,1169.01
KRW,01/22/2020,1164.76
KRW,01/23/2020,1168.54
KRW,01/24/2020,1169.20
KRW,01/27/2020,1176.70
KRW,01/28/2020,1175.71
KRW,01/29/2020,1178.68
KRW,01/30/2020,1187.64
KRW,01/31/2020,1194.97
KRW,02/03/2020,1189.79
KRW,02/04/2020,1182.90
KRW,02/05/2020,1183.40
KRW,02/06/2020,1185.28
KRW,02/07/2020,1191.39
KRW,02/10/2020,1187.17
KRW,02/11/2020,1181.25
KRW,02/12/2020,1178.51
KRW,02/13/2020,1183.58
KRW,02/14/2020,1182.46
KRW,02/17/2020,1185.25
KRW,02/18/2020,1190.95
KRW,02/19/2020,1192.50
KRW,02/20/2020,1204.71
KRW,02/21/2020,1206.91
KRW,02/24/2020,1219.08
KRW,02/25/2020,1215.54
KRW,02/26/2020,1212.31
KRW,02/27/2020,1212.63
KRW,02/28/2020,1200.20
KRW,03/02/2020,1189.61
KRW,03/03/2020,1180.50
KRW,03/04/2020,1184.73
KRW,03/05/2020,1188.72
KRW,03/06/2020,1188.70
KRW,03/09/2020,1200.88
KRW,03/10/2020,1185.60
KRW,03/11/2020,1192.57
KRW,03/12/2020,1210.71
KRW,03/13/2020,1211.28
KRW,03/16/2020,1232.37
KRW,03/17/2020,1239.72
KRW,03/18/2020,1256.46
KRW,03/19/2020,1257.86
KRW,03/20/2020,1254.45
KRW,03/23/2020,1272.50
KRW,03/24/2020,1233.21
KRW,03/25/2020,1232.00
KRW,03/26/2020,1212.90
KRW,03/27/2020,1212.23
KRW,03/30/2020,1224.21
KRW,03/31/2020,1218.30
KRW,04/01/2020,1236.20
KRW,04/02/2020,1227.35
KRW,04/03/2020,1235.61
KRW,04/06/2020,1224.60
KRW,04/07/2020,1214.93
KRW,04/08/2020,1215.76
KRW,04/09/2020,1210.58
KRW,04/10/2020,1211.05
KRW,04/13/2020,1215.46
KRW,04/14/2020,1212.46
KRW,04/15/2020,1224.68
KRW,04/16/2020,1228.94
KRW,04/17/2020,1216.13
KRW,04/20/2020,1220.58
KRW,04/21/2020,1232.56
KRW,04/22/2020,1233.55
KRW,04/23/2020,1233.04
KRW,04/24/2020,1230.53
KRW,04/27/2020,1222.05
KRW,04/28/2020,1221.31
KRW,04/29/2020,1210.99
KRW,04/30/2020,1212.94
KRW,05/01/2020,1224.89
KRW,05/04/2020,1224.14
KRW,05/05/2020,1222.47
KRW,05/06/2020,1228.55
KRW,05/07/2020,1219.61
KRW,05/08/2020,1219.65
KRW,05/11/2020,1222.91
KRW,05/12/2020,1226.64
KRW,05/13/2020,1227.37
KRW,05/14/2020,1227.03
KRW,05/15/2020,1232.69
KRW,05/18/2020,1225.13
KRW,05/19/2020,1225.04
KRW,05/20/2020,1227.26
KRW,05/21/2020,1233.19
KRW,05/22/2020,1240.59
KRW,05/25/2020,1240.45
KRW,05/26/2020,1230.90
KRW,05/27/2020,1238.19
KRW,05/28/2020,1237.97
KRW,05/29/2020,1231.49
KRW,06/01/2020,1222.92
KRW,06/02/2020,1219.62
KRW,06/03/2020,1215.79
KRW,06/04/2020,1216.39
KRW,06/05/2020,1202.02
KRW,06/08/2020,1195.35
KRW,06/09/2020,1198.40
KRW,06/10/2020,1190.67
KRW,06/11/2020,1206.10
KRW,06/12/2020,1203.66
KRW,06/15/2020,1208.55
KRW,06/16/2020,1211.79
KRW,06/17/2020,1215.41
KRW,06/18/2020,1212.50
KRW,06/19/2020,1211.83
KRW,06/22/2020,1209.41
KRW,06/23/2020,1207.46
KRW,06/24/2020,1206.08
KRW,06/25/2020,1202.21
KRW,06/26/2020,1203.80
KRW,06/29/2020,1199.16
KRW,06/30/2020,1199.28
KRW,07/01/2020,1201.51
KRW,07/02/2020,1198.75
KRW,07/03/2020,1198.93
KRW,07/06/2020,1191.92
KRW,07/07/2020,1196.75
KRW,07/08/2020,1192.05
KRW,07/09/2020,1196.98
KRW,07/10/2020,1200.42
KRW,07/13/2020,1203.37
KRW,07/14/2020,1204.89
KRW,07/15/2020,1200.50
KRW,07/16/2020,1205.11
KRW,07/17/2020,1203.44
KRW,07/20/2020,1200.90
KRW,07/21/2020,1193.92
KRW,07/22/2020,1197.22
KRW,07/23/2020,1201.45
KRW,07/24/2020,1201.50
KRW,07/27/2020,1195.57
KRW,07/28/2020,1199.46
KRW,07/29/2020,1189.79
KRW,07/30/2020,1189.62
KRW,07/31/2020,1193.59
KRW,08/03/2020,1192.59
KRW,08/04/2020,1193.20
KRW,08/05/2020,1186.05
KRW,08/06/2020,1183.50
KRW,08/07/2020,1188.68
KRW,08/10/2020,1185.58
KRW,08/11/2020,1185.62
KRW,08/12/2020,1183.23
KRW,08/13/2020,1184.92
KRW,08/14/2020,1186.94
KRW,08/17/2020,1183.19
KRW,08/18/2020,1182.70
KRW,08/19/2020,1181.74
KRW,08/20/2020,1185.24
KRW,08/21/2020,1191.72
KRW,08/24/2020,1188.66
KRW,08/25/2020,1187.35
KRW,08/26/2020,1184.39
KRW,08/27/2020,1187.44
KRW,08/28/2020,1180.48
KRW,08/31/2020,1187.94
KRW,09/01/2020,1185.45
KRW,09/02/2020,1189.13
KRW,09/03/2020,1191.48
KRW,09/04/2020,1187.30
KRW,09/07/2020,1187.27
KRW,09/08/2020,1190.10
KRW,09/09/2020,1184.79
KRW,09/10/2020,1188.11
KRW,09/11/2020,1187.89
KRW,09/14/2020,1181.51
KRW,09/15/2020,1179.76
KRW,09/16/2020,1172.88
KRW,09/17/2020,1169.20
KRW,09/18/2020,1164.81
KRW,09/21/2020,1163.61
KRW,09/22/2020,1163.61
KRW,09/23/2020,1170.65
KRW,09/24/2020,1169.10
KRW,09/25/2020,1174.32
KRW,09/28/2020,1166.85
KRW,09/29/2020,1168.73
KRW,09/30/2020,1164.65
KRW,10/01/2020,1162.83
KRW,10/02/2020,1166.26
KRW,10/05/2020,1157.12
KRW,10/06/2020,1164.37
KRW,10/07/2020,1157.26
KRW,10/08/2020,1151.11
KRW,10/09/2020,1143.52
KRW,10/12/2020,1147.79
KRW,10/13/2020,1148.30
KRW,10/14/2020,1147.14
KRW,10/15/2020,1145.14
KRW,10/16/2020,1142.13
KRW,10/19/2020,1140.06
KRW,10/20/2020,1138.39
KRW,10/21/2020,1132.54
KRW,10/22/2020,1134.74
KRW,10/23/2020,1127.95
KRW,10/26/2020,1132.44
KRW,10/27/2020,1129.21
KRW,10/28/2020,1134.93
KRW,10/29/2020,1130.06
KRW,10/30/2020,1136.49
KRW,11/02/2020,1132.95
KRW,11/03/2020,1131.32
KRW,11/04/2020,1127.65
KRW,11/05/2020,1122.88
KRW,11/06/2020,1121.40
KRW,11/09/2020,1119.06
KRW,11/10/2020,1117.07
KRW,11/11/2020,1112.39
KRW,11/12/2020,1114.86
KRW,11/13/2020,1107.62
KRW,11/16/2020,1107.04
KRW,11/17/2020,1105.38
KRW,11/18/2020,1106.17
KRW,11/19/2020,1113.59
KRW,11/20/2020,1114.95
KRW,11/23/2020,1113.51
KRW,11/24/2020,1110.24
KRW,11/25/2020,1106.21
KRW,11/26/2020,1105.57
KRW,11/27/2020,1104.43
KRW,11/30/2020,1109.32
KRW,12/01/2020,1105.73
KRW,12/02/2020,1100.02
KRW,12/03/2020,1092.08
KRW,12/04/2020,1083.77
KRW,12/07/2020,1083.53
KRW,12/08/2020,1084.86
KRW,12/09/2020,1086.48
KRW,12/10/2020,1085.55
KRW,12/11/2020,1091.67
KRW,12/14/2020,1093.07
KRW,12/15/2020,1089.43
KRW,12/16/2020,1092.36
KRW,12/17/2020,1093.01
KRW,12/18/2020,1099.39
KRW,12/21/2020,1102.55
KRW,12/22/2020,1109.72
KRW,12/23/2020,1106.65
KRW,12/24/2020,1101.59
KRW,12/25/2020,1099.07
KRW,12/28/2020,1095.60
KRW,12/29/2020,1090.97
KRW,12/30/2020,1087.62
KRW,12/31/2020,1084.47
KRW,01/01/2021,1084.73
KRW,01/04/2021,1086.48
KRW,01/05/2021,1086.42
KRW,01/06/2021,1087.93
KRW,01/07/2021,1094.28
KRW,01/08/2021,1092.93
KRW,01/11/2021,1097.23
KRW,01/12/2021,1094.48
KRW,01/13/2021,1097.12
KRW,01/14/2021,1095.88
KRW,01/15/2021,1103.27
KRW,01/18/2021,1102.52
KRW,01/19/2021,1101.44
KRW,01/20/2021,1096.35
KRW,01/21/2021,1099.88
KRW,01/22/2021,1105.41
KRW,01/25/2021,1102.58
KRW,01/26/2021,1101.02
KRW,01/27/2021,1108.38
KRW,01/28/2021,1112.52
KRW,01/29/2021,1117.64
KRW,02/01/2021,1116.51
KRW,02/02/2021,1115.37
KRW,02/03/2021,1113.46
KRW,02/04/2021,1120.00
KRW,02/05/2021,1116.77
KRW,02/08/2021,1115.61
KRW,02/09/2021,1110.88
KRW,02/10/2021,1105.48
KRW,02/11/2021,1102.12
KRW,02/12/2021,1102.59
KRW,02/15/2021,1101.31
KRW,02/16/2021,1106.58
KRW,02/17/2021,1105.61
KRW,02/18/2021,1106.96
KRW,02/19/2021,1104.27
KRW,02/22/2021,1111.59
KRW,02/23/2021,1110.13
KRW,02/24/2021,1107.27
KRW,02/25/2021,1118.77
KRW,02/26/2021,1123.89
KRW,03/01/2021,1113.33
KRW,03/02/2021,1125.01
KRW,03/03/2021,1126.05
KRW,03/04/2021,1130.87
KRW,03/05/2021,1128.00
KRW,03/08/2021,1140.83
KRW,03/09/2021,1134.91
KRW,03/10/2021,1135.91
KRW,03/11/2021,1130.35
KRW,03/12/2021,1136.00
KRW,03/15/2021,1132.35
KRW,03/16/2021,1129.00
KRW,03/17/2021,1121.21
KRW,03/18/2021,1127.75
KRW,03/19/2021,1129.12
KRW,03/22/2021,1126.00
KRW,03/23/2021,1132.90
KRW,03/24/2021,1134.90
KRW,03/25/2021,1135.12
KRW,03/26/2021,1128.52
KRW,03/29/2021,1131.56
KRW,03/30/2021,1132.59
KRW,03/31/2021,1127.17
KRW,04/01/2021,1128.72
KRW,04/02/2021,1128.64
KRW,04/05/2021,1124.18
KRW,04/06/2021,1119.17
KRW,04/07/2021,1119.03
KRW,04/08/2021,1115.83
KRW,04/09/2021,1120.98
KRW,04/12/2021,1124.32
KRW,04/13/2021,1121.37
KRW,04/14/2021,1116.08
KRW,04/15/2021,1116.68
KRW,04/16/2021,1116.50
KRW,04/19/2021,1115.33
KRW,04/20/2021,1117.28
KRW,04/21/2021,1116.35
KRW,04/22/2021,1118.79
KRW,04/23/2021,1114.72
KRW,04/26/2021,1110.27
KRW,04/27/2021,1113.33
KRW,04/28/2021,1109.88
KRW,04/29/2021,1107.63
KRW,04/30/2021,1117.16
KRW,05/03/2021,1120.34
KRW,05/04/2021,1125.77
KRW,05/05/2021,1124.72
KRW,05/06/2021,1120.28
